code,country,indicator,year,value
KOR,Korea,tfr,1989,1.56
KOR,Korea,tfr,1990,1.57
KOR,Korea,tfr,1991,1.71
KOR,Korea,tfr,1992,1.76
KOR,Korea,tfr,1993,1.654
KOR,Korea,tfr,1994,1.656
KOR,Korea,tfr,1995,1.634
KOR,Korea,tfr,1996,1.574
KOR,Korea,tfr,1997,1.537
KOR,Korea,tfr,1998,1.464
KOR,Korea,tfr,1999,1.425
KOR,Korea,tfr,2000,1.48
KOR,Korea,tfr,2001,1.309
KOR,Korea,tfr,2002,1.178
KOR,Korea,tfr,2003,1.191
KOR,Korea,tfr,2004,1.164
KOR,Korea,tfr,2005,1.085
KOR,Korea,tfr,2006,1.132
KOR,Korea,tfr,2007,1.259
KOR,Korea,tfr,2008,1.192
KOR,Korea,tfr,2009,1.149
KOR,Korea,tfr,2010,1.226
KOR,Korea,tfr,2011,1.244
KOR,Korea,tfr,2012,1.297
KOR,Korea,tfr,2013,1.187
KOR,Korea,tfr,2014,1.205
KOR,Korea,tfr,2015,1.239
KOR,Korea,tfr,2016,1.172
KOR,Korea,tfr,2017,1.052
KOR,Korea,tfr,2018,0.977
KOR,Korea,tfr,2019,0.918
KOR,Korea,tfr,2020,0.837
KOR,Korea,tfr,2021,0.808
KOR,Korea,tfr,2022,0.778
KOR,Korea,tfr,2023,0.721
KOR,Korea,tfr,2024,0.748
KOR,Korea,lfp_ratio,1990,66.1051363916429
KOR,Korea,lfp_ratio,1991,64.8389975969791
KOR,Korea,lfp_ratio,1992,64.300310609776
KOR,Korea,lfp_ratio,1993,64.1929600087115
KOR,Korea,lfp_ratio,1994,64.6094919551701
KOR,Korea,lfp_ratio,1995,65.2485421464453
KOR,Korea,lfp_ratio,1996,65.9925578385375
KOR,Korea,lfp_ratio,1997,67.3251540374014
KOR,Korea,lfp_ratio,1998,64.4880532063388
KOR,Korea,lfp_ratio,1999,65.7949213359095
KOR,Korea,lfp_ratio,2000,68.5912047589926
KOR,Korea,lfp_ratio,2001,69.4284762142798
KOR,Korea,lfp_ratio,2002,69.3062358963069
KOR,Korea,lfp_ratio,2003,68.1820687374252
KOR,Korea,lfp_ratio,2004,69.5333955838734
KOR,Korea,lfp_ratio,2005,70.0814740016322
KOR,Korea,lfp_ratio,2006,70.6583080815101
KOR,Korea,lfp_ratio,2007,70.5070022551995
KOR,Korea,lfp_ratio,2008,70.8010517583206
KOR,Korea,lfp_ratio,2009,70.1063438640156
KOR,Korea,lfp_ratio,2010,70.3509987136173
KOR,Korea,lfp_ratio,2011,70.2765009347896
KOR,Korea,lfp_ratio,2012,70.3661727462256
KOR,Korea,lfp_ratio,2013,70.618406238272
KOR,Korea,lfp_ratio,2014,71.2965382552366
KOR,Korea,lfp_ratio,2015,71.9636823164199
KOR,Korea,lfp_ratio,2016,72.2693465678659
KOR,Korea,lfp_ratio,2017,72.8924598269468
KOR,Korea,lfp_ratio,2018,73.5554664934563
KOR,Korea,lfp_ratio,2019,74.380645429018
KOR,Korea,lfp_ratio,2020,74.3143644322616
KOR,Korea,lfp_ratio,2021,74.9783380384046
KOR,Korea,lfp_ratio,2022,75.7383908172534
KOR,Korea,lfp_ratio,2023,77.2085974097548
KOR,Korea,lfp_ratio,2024,78.7270888460952
KOR,Korea,lfp_ratio,2025,78.8616982861587
KOR,Korea,tertiary_gpi,2000,0.586399972438812
KOR,Korea,tertiary_gpi,2001,0.599039971828461
KOR,Korea,tertiary_gpi,2002,0.612240016460419
KOR,Korea,tertiary_gpi,2003,0.620729982852936
KOR,Korea,tertiary_gpi,2004,0.634079992771149
KOR,Korea,tertiary_gpi,2005,0.645190000534058
KOR,Korea,tertiary_gpi,2006,0.663110017776489
KOR,Korea,tertiary_gpi,2007,0.682439982891083
KOR,Korea,tertiary_gpi,2008,0.70169997215271
KOR,Korea,tertiary_gpi,2009,0.713940024375916
KOR,Korea,tertiary_gpi,2010,0.732500016689301
KOR,Korea,tertiary_gpi,2011,0.745710015296936
KOR,Korea,tertiary_gpi,2012,0.756519973278046
KOR,Korea,tertiary_gpi,2013,0.765600025653839
KOR,Korea,tertiary_gpi,2014,0.773000001907349
KOR,Korea,tertiary_gpi,2015,0.78329998254776
KOR,Korea,tertiary_gpi,2016,0.790759980678558
KOR,Korea,tertiary_gpi,2017,0.797789990901947
KOR,Korea,tertiary_gpi,2018,0.810829997062683
KOR,Korea,tertiary_gpi,2019,0.82438999414444
KOR,Korea,tertiary_gpi,2020,0.832859992980957
KOR,Korea,tertiary_gpi,2021,0.845239996910095
KOR,Korea,tertiary_gpi,2022,0.85522997379303
KOR,Korea,tertiary_gpi,2023,0.873420000076294
KOR,Korea,tertiary_gpi,2024,0.891470015048981
KOR,Korea,gdp_pc,1990,14377.8839203268
KOR,Korea,gdp_pc,1991,15784.4668669974
KOR,Korea,gdp_pc,1992,16613.4907015983
KOR,Korea,gdp_pc,1993,17595.9036148432
KOR,Korea,gdp_pc,1994,19052.2990926264
KOR,Korea,gdp_pc,1995,20697.8969808345
KOR,Korea,gdp_pc,1996,22139.7963785414
KOR,Korea,gdp_pc,1997,23311.0420901741
KOR,Korea,gdp_pc,1998,22000.3387603516
KOR,Korea,gdp_pc,1999,24382.2508517369
KOR,Korea,gdp_pc,2000,26404.1588575745
KOR,Korea,gdp_pc,2001,27440.6564915847
KOR,Korea,gdp_pc,2002,29395.2766036796
KOR,Korea,gdp_pc,2003,30142.4605585814
KOR,Korea,gdp_pc,2004,31579.5283048867
KOR,Korea,gdp_pc,2005,32886.0472450743
KOR,Korea,gdp_pc,2006,34429.6222013137
KOR,Korea,gdp_pc,2007,36257.3401689702
KOR,Korea,gdp_pc,2008,37064.1518484106
KOR,Korea,gdp_pc,2009,37176.1939270969
KOR,Korea,gdp_pc,2010,39574.0500732947
KOR,Korea,gdp_pc,2011,40719.2273771671
KOR,Korea,gdp_pc,2012,41537.6728611117
KOR,Korea,gdp_pc,2013,42709.9751857887
KOR,Korea,gdp_pc,2014,43806.9250985661
KOR,Korea,gdp_pc,2015,44849.106767089
KOR,Korea,gdp_pc,2016,46088.2430785383
KOR,Korea,gdp_pc,2017,47536.7898568851
KOR,Korea,gdp_pc,2018,48834.4471157733
KOR,Korea,gdp_pc,2019,49790.8679884821
KOR,Korea,gdp_pc,2020,49374.0926148025
KOR,Korea,gdp_pc,2021,51718.2518656631
KOR,Korea,gdp_pc,2022,53228.6035655365
KOR,Korea,gdp_pc,2023,54029.3434990785
KOR,Korea,gdp_pc,2024,55070.9386194121
KOR,Korea,gdp_pc,2025,55697.0848086328
LVA,Latvia,tfr,1960,1.94
LVA,Latvia,tfr,1961,1.94
LVA,Latvia,tfr,1962,1.91
LVA,Latvia,tfr,1963,1.85
LVA,Latvia,tfr,1964,1.79
LVA,Latvia,tfr,1965,1.74
LVA,Latvia,tfr,1966,1.76
LVA,Latvia,tfr,1967,1.8
LVA,Latvia,tfr,1968,1.83
LVA,Latvia,tfr,1969,1.88
LVA,Latvia,tfr,1970,1.96
LVA,Latvia,tfr,1971,2.0
LVA,Latvia,tfr,1972,2.0
LVA,Latvia,tfr,1973,1.98
LVA,Latvia,tfr,1974,1.97
LVA,Latvia,tfr,1975,1.96
LVA,Latvia,tfr,1976,1.93
LVA,Latvia,tfr,1977,1.89
LVA,Latvia,tfr,1978,1.87
LVA,Latvia,tfr,1979,1.87
LVA,Latvia,tfr,1980,1.86
LVA,Latvia,tfr,1981,1.88
LVA,Latvia,tfr,1982,1.97
LVA,Latvia,tfr,1983,2.07
LVA,Latvia,tfr,1984,2.09
LVA,Latvia,tfr,1985,2.08
LVA,Latvia,tfr,1986,2.12
LVA,Latvia,tfr,1987,2.15
LVA,Latvia,tfr,1988,2.11
LVA,Latvia,tfr,1989,2.05
LVA,Latvia,tfr,1990,2.02
LVA,Latvia,tfr,1991,1.86
LVA,Latvia,tfr,1992,1.73
LVA,Latvia,tfr,1993,1.51
LVA,Latvia,tfr,1994,1.39
LVA,Latvia,tfr,1995,1.25
LVA,Latvia,tfr,1996,1.16
LVA,Latvia,tfr,1997,1.11
LVA,Latvia,tfr,1998,1.09
LVA,Latvia,tfr,1999,1.16
LVA,Latvia,tfr,2000,1.25
LVA,Latvia,tfr,2001,1.22
LVA,Latvia,tfr,2002,1.26
LVA,Latvia,tfr,2003,1.32
LVA,Latvia,tfr,2004,1.29
LVA,Latvia,tfr,2005,1.39
LVA,Latvia,tfr,2006,1.46
LVA,Latvia,tfr,2007,1.54
LVA,Latvia,tfr,2008,1.58
LVA,Latvia,tfr,2009,1.46
LVA,Latvia,tfr,2010,1.36
LVA,Latvia,tfr,2011,1.33
LVA,Latvia,tfr,2012,1.44
LVA,Latvia,tfr,2013,1.52
LVA,Latvia,tfr,2014,1.65
LVA,Latvia,tfr,2015,1.7
LVA,Latvia,tfr,2016,1.74
LVA,Latvia,tfr,2017,1.69
LVA,Latvia,tfr,2018,1.6
LVA,Latvia,tfr,2019,1.61
LVA,Latvia,tfr,2020,1.55
LVA,Latvia,tfr,2021,1.57
LVA,Latvia,tfr,2022,1.47
LVA,Latvia,tfr,2023,1.36
LVA,Latvia,tfr,2024,1.24
LVA,Latvia,lfp_ratio,1990,77.9630059144149
LVA,Latvia,lfp_ratio,1991,77.0716996378223
LVA,Latvia,lfp_ratio,1992,75.8755302507152
LVA,Latvia,lfp_ratio,1993,75.7295967422657
LVA,Latvia,lfp_ratio,1994,75.6070089393918
LVA,Latvia,lfp_ratio,1995,75.4692686276754
LVA,Latvia,lfp_ratio,1996,75.4349859681946
LVA,Latvia,lfp_ratio,1997,75.5195599022005
LVA,Latvia,lfp_ratio,1998,75.6704812206573
LVA,Latvia,lfp_ratio,1999,74.0201684166753
LVA,Latvia,lfp_ratio,2000,75.4118806393003
LVA,Latvia,lfp_ratio,2001,77.5861533202822
LVA,Latvia,lfp_ratio,2002,77.4010700050014
LVA,Latvia,lfp_ratio,2003,78.036271511107
LVA,Latvia,lfp_ratio,2004,76.9295340425207
LVA,Latvia,lfp_ratio,2005,76.8770693153904
LVA,Latvia,lfp_ratio,2006,76.9475758069534
LVA,Latvia,lfp_ratio,2007,76.5820402964335
LVA,Latvia,lfp_ratio,2008,78.7391060891039
LVA,Latvia,lfp_ratio,2009,81.042760019084
LVA,Latvia,lfp_ratio,2010,82.56373219417
LVA,Latvia,lfp_ratio,2011,80.9204086626698
LVA,Latvia,lfp_ratio,2012,81.2656820469673
LVA,Latvia,lfp_ratio,2013,81.330066397447
LVA,Latvia,lfp_ratio,2014,80.1338044050214
LVA,Latvia,lfp_ratio,2015,80.1629104289381
LVA,Latvia,lfp_ratio,2016,81.7947341741957
LVA,Latvia,lfp_ratio,2017,81.2129435709861
LVA,Latvia,lfp_ratio,2018,81.4567015591831
LVA,Latvia,lfp_ratio,2019,81.6791083233947
LVA,Latvia,lfp_ratio,2020,81.5133778043761
LVA,Latvia,lfp_ratio,2021,80.5648927625904
LVA,Latvia,lfp_ratio,2022,81.6233449940221
LVA,Latvia,lfp_ratio,2023,81.9126143298314
LVA,Latvia,lfp_ratio,2024,82.5614943041551
LVA,Latvia,lfp_ratio,2025,82.6509088189094
LVA,Latvia,tertiary_gpi,2001,1.40234994888306
LVA,Latvia,tertiary_gpi,2002,1.39627003669739
LVA,Latvia,tertiary_gpi,2003,1.40116000175476
LVA,Latvia,tertiary_gpi,2004,1.41507995128632
LVA,Latvia,tertiary_gpi,2005,1.44059002399445
LVA,Latvia,tertiary_gpi,2006,1.44510996341705
LVA,Latvia,tertiary_gpi,2007,1.46051001548767
LVA,Latvia,tertiary_gpi,2008,1.47449004650116
LVA,Latvia,tertiary_gpi,2009,1.456169962883
LVA,Latvia,tertiary_gpi,2010,1.42969000339508
LVA,Latvia,tertiary_gpi,2011,1.38943004608154
LVA,Latvia,tertiary_gpi,2012,1.35783994197846
LVA,Latvia,tertiary_gpi,2013,1.34127998352051
LVA,Latvia,tertiary_gpi,2014,1.29967999458313
LVA,Latvia,tertiary_gpi,2015,1.35910999774933
LVA,Latvia,tertiary_gpi,2016,1.34677004814148
LVA,Latvia,tertiary_gpi,2017,1.31445002555847
LVA,Latvia,tertiary_gpi,2018,1.32555997371674
LVA,Latvia,tertiary_gpi,2019,1.28015995025635
LVA,Latvia,tertiary_gpi,2020,1.26305997371674
LVA,Latvia,tertiary_gpi,2021,1.27304995059967
LVA,Latvia,tertiary_gpi,2022,1.30770003795624
LVA,Latvia,tertiary_gpi,2023,1.30268001556397
LVA,Latvia,tertiary_gpi,2024,1.32453000545502
LVA,Latvia,gdp_pc,1990,17508.7871005399
LVA,Latvia,gdp_pc,1991,15376.0911858137
LVA,Latvia,gdp_pc,1992,10582.2074616453
LVA,Latvia,gdp_pc,1993,10255.1419301566
LVA,Latvia,gdp_pc,1994,10656.609005478
LVA,Latvia,gdp_pc,1995,10707.5149969006
LVA,Latvia,gdp_pc,1996,11077.8618422597
LVA,Latvia,gdp_pc,1997,12215.0151940189
LVA,Latvia,gdp_pc,1998,13138.4012524255
LVA,Latvia,gdp_pc,1999,13619.098799485
LVA,Latvia,gdp_pc,2000,14554.2131724037
LVA,Latvia,gdp_pc,2001,15695.906718153
LVA,Latvia,gdp_pc,2002,17096.5594440255
LVA,Latvia,gdp_pc,2003,18717.6675525538
LVA,Latvia,gdp_pc,2004,20574.118201251
LVA,Latvia,gdp_pc,2005,23213.3539355881
LVA,Latvia,gdp_pc,2006,26431.8140222767
LVA,Latvia,gdp_pc,2007,29423.7371235063
LVA,Latvia,gdp_pc,2008,28726.9722869522
LVA,Latvia,gdp_pc,2009,24520.6791475489
LVA,Latvia,gdp_pc,2010,24119.7307848939
LVA,Latvia,gdp_pc,2011,25308.7322074626
LVA,Latvia,gdp_pc,2012,27496.5454583635
LVA,Latvia,gdp_pc,2013,28375.1842887263
LVA,Latvia,gdp_pc,2014,29243.7412502629
LVA,Latvia,gdp_pc,2015,30599.6133134147
LVA,Latvia,gdp_pc,2016,31668.5148442662
LVA,Latvia,gdp_pc,2017,33036.3915943437
LVA,Latvia,gdp_pc,2018,34729.7062763057
LVA,Latvia,gdp_pc,2019,35208.1934590859
LVA,Latvia,gdp_pc,2020,34225.8976044058
LVA,Latvia,gdp_pc,2021,36912.0130602161
LVA,Latvia,gdp_pc,2022,37718.7097958367
LVA,Latvia,gdp_pc,2023,37277.7217221317
LVA,Latvia,gdp_pc,2024,37615.0762450744
LVA,Latvia,gdp_pc,2025,38800.5425281872
LTU,Lithuania,tfr,1960,2.56
LTU,Lithuania,tfr,1961,2.53
LTU,Lithuania,tfr,1962,2.45
LTU,Lithuania,tfr,1963,2.35
LTU,Lithuania,tfr,1964,2.28
LTU,Lithuania,tfr,1965,2.23
LTU,Lithuania,tfr,1966,2.22
LTU,Lithuania,tfr,1967,2.23
LTU,Lithuania,tfr,1968,2.24
LTU,Lithuania,tfr,1969,2.3
LTU,Lithuania,tfr,1970,2.4
LTU,Lithuania,tfr,1971,2.41
LTU,Lithuania,tfr,1972,2.34
LTU,Lithuania,tfr,1973,2.22
LTU,Lithuania,tfr,1974,2.21
LTU,Lithuania,tfr,1975,2.18
LTU,Lithuania,tfr,1976,2.18
LTU,Lithuania,tfr,1977,2.14
LTU,Lithuania,tfr,1978,2.08
LTU,Lithuania,tfr,1979,2.05
LTU,Lithuania,tfr,1980,1.99
LTU,Lithuania,tfr,1981,1.98
LTU,Lithuania,tfr,1982,1.97
LTU,Lithuania,tfr,1983,2.1
LTU,Lithuania,tfr,1984,2.07
LTU,Lithuania,tfr,1985,2.08
LTU,Lithuania,tfr,1986,2.12
LTU,Lithuania,tfr,1987,2.11
LTU,Lithuania,tfr,1988,2.02
LTU,Lithuania,tfr,1989,1.98
LTU,Lithuania,tfr,1990,2.03
LTU,Lithuania,tfr,1991,2.01
LTU,Lithuania,tfr,1992,1.97
LTU,Lithuania,tfr,1993,1.74
LTU,Lithuania,tfr,1994,1.57
LTU,Lithuania,tfr,1995,1.55
LTU,Lithuania,tfr,1996,1.49
LTU,Lithuania,tfr,1997,1.47
LTU,Lithuania,tfr,1998,1.46
LTU,Lithuania,tfr,1999,1.46
LTU,Lithuania,tfr,2000,1.39
LTU,Lithuania,tfr,2001,1.29
LTU,Lithuania,tfr,2002,1.23
LTU,Lithuania,tfr,2003,1.26
LTU,Lithuania,tfr,2004,1.27
LTU,Lithuania,tfr,2005,1.29
LTU,Lithuania,tfr,2006,1.33
LTU,Lithuania,tfr,2007,1.36
LTU,Lithuania,tfr,2008,1.45
LTU,Lithuania,tfr,2009,1.5
LTU,Lithuania,tfr,2010,1.5
LTU,Lithuania,tfr,2011,1.55
LTU,Lithuania,tfr,2012,1.6
LTU,Lithuania,tfr,2013,1.59
LTU,Lithuania,tfr,2014,1.57
LTU,Lithuania,tfr,2015,1.63
LTU,Lithuania,tfr,2016,1.63
LTU,Lithuania,tfr,2017,1.57
LTU,Lithuania,tfr,2018,1.53
LTU,Lithuania,tfr,2019,1.43
LTU,Lithuania,tfr,2020,1.36
LTU,Lithuania,tfr,2021,1.36
LTU,Lithuania,tfr,2022,1.27
LTU,Lithuania,tfr,2023,1.18
LTU,Lithuania,tfr,2024,1.11
LTU,Lithuania,lfp_ratio,1990,80.2415310339294
LTU,Lithuania,lfp_ratio,1991,79.5387265191883
LTU,Lithuania,lfp_ratio,1992,78.9023530687486
LTU,Lithuania,lfp_ratio,1993,78.3746838903698
LTU,Lithuania,lfp_ratio,1994,77.8693267932431
LTU,Lithuania,lfp_ratio,1995,77.4123689872979
LTU,Lithuania,lfp_ratio,1996,77.0306789699931
LTU,Lithuania,lfp_ratio,1997,76.6450810168821
LTU,Lithuania,lfp_ratio,1998,76.3212805488066
LTU,Lithuania,lfp_ratio,1999,80.722962095712
LTU,Lithuania,lfp_ratio,2000,82.6500511709108
LTU,Lithuania,lfp_ratio,2001,81.7075973220168
LTU,Lithuania,lfp_ratio,2002,80.2754269887675
LTU,Lithuania,lfp_ratio,2003,82.8228927318902
LTU,Lithuania,lfp_ratio,2004,80.500846766606
LTU,Lithuania,lfp_ratio,2005,80.6970295767466
LTU,Lithuania,lfp_ratio,2006,81.8112011501764
LTU,Lithuania,lfp_ratio,2007,80.9359844810863
LTU,Lithuania,lfp_ratio,2008,81.1568334217763
LTU,Lithuania,lfp_ratio,2009,83.9192088663752
LTU,Lithuania,lfp_ratio,2010,84.560547032864
LTU,Lithuania,lfp_ratio,2011,83.4981145229268
LTU,Lithuania,lfp_ratio,2012,84.0867421129165
LTU,Lithuania,lfp_ratio,2013,82.5192160775815
LTU,Lithuania,lfp_ratio,2014,82.7829427583557
LTU,Lithuania,lfp_ratio,2015,83.8876730063808
LTU,Lithuania,lfp_ratio,2016,84.2336474081256
LTU,Lithuania,lfp_ratio,2017,84.0475186701999
LTU,Lithuania,lfp_ratio,2018,83.5450525724257
LTU,Lithuania,lfp_ratio,2019,84.3680431673768
LTU,Lithuania,lfp_ratio,2020,83.2953373894608
LTU,Lithuania,lfp_ratio,2021,84.321535657593
LTU,Lithuania,lfp_ratio,2022,85.0865746917472
LTU,Lithuania,lfp_ratio,2023,84.3944450111479
LTU,Lithuania,lfp_ratio,2024,83.6876970696289
LTU,Lithuania,lfp_ratio,2025,83.6362054212412
LTU,Lithuania,tertiary_gpi,2001,1.35123002529144
LTU,Lithuania,tertiary_gpi,2002,1.36336004734039
LTU,Lithuania,tertiary_gpi,2003,1.35544002056122
LTU,Lithuania,tertiary_gpi,2004,1.35664999485016
LTU,Lithuania,tertiary_gpi,2005,1.35906004905701
LTU,Lithuania,tertiary_gpi,2006,1.35257995128632
LTU,Lithuania,tertiary_gpi,2007,1.35134994983673
LTU,Lithuania,tertiary_gpi,2008,1.34722995758057
LTU,Lithuania,tertiary_gpi,2009,1.33041000366211
LTU,Lithuania,tertiary_gpi,2010,1.33852005004883
LTU,Lithuania,tertiary_gpi,2011,1.33509004116058
LTU,Lithuania,tertiary_gpi,2012,1.32246994972229
LTU,Lithuania,tertiary_gpi,2013,1.31860995292664
LTU,Lithuania,tertiary_gpi,2014,1.30589997768402
LTU,Lithuania,tertiary_gpi,2015,1.28677999973297
LTU,Lithuania,tertiary_gpi,2016,1.25867998600006
LTU,Lithuania,tertiary_gpi,2017,1.25003004074097
LTU,Lithuania,tertiary_gpi,2018,1.24942004680634
LTU,Lithuania,tertiary_gpi,2019,1.2632999420166
LTU,Lithuania,tertiary_gpi,2020,1.28544998168945
LTU,Lithuania,tertiary_gpi,2021,1.31677997112274
LTU,Lithuania,tertiary_gpi,2022,1.32714998722076
LTU,Lithuania,tertiary_gpi,2023,1.31413996219635
LTU,Lithuania,tertiary_gpi,2024,1.31260001659393
LTU,Lithuania,gdp_pc,1990,20594.0623779042
LTU,Lithuania,gdp_pc,1991,19392.1950657963
LTU,Lithuania,gdp_pc,1992,15286.2039647381
LTU,Lithuania,gdp_pc,1993,12866.5897896196
LTU,Lithuania,gdp_pc,1994,11690.8861051725
LTU,Lithuania,gdp_pc,1995,12168.8332695478
LTU,Lithuania,gdp_pc,1996,12878.1001468209
LTU,Lithuania,gdp_pc,1997,14050.349878771
LTU,Lithuania,gdp_pc,1998,15208.6978530701
LTU,Lithuania,gdp_pc,1999,15148.9570325637
LTU,Lithuania,gdp_pc,2000,15777.4293800236
LTU,Lithuania,gdp_pc,2001,16939.467059225
LTU,Lithuania,gdp_pc,2002,18223.4782620215
LTU,Lithuania,gdp_pc,2003,20310.7119582322
LTU,Lithuania,gdp_pc,2004,21875.6085796224
LTU,Lithuania,gdp_pc,2005,23953.8150681702
LTU,Lithuania,gdp_pc,2006,26139.2837773621
LTU,Lithuania,gdp_pc,2007,29381.9521464971
LTU,Lithuania,gdp_pc,2008,30457.3682543436
LTU,Lithuania,gdp_pc,2009,26227.5230201039
LTU,Lithuania,gdp_pc,2010,26897.7243702338
LTU,Lithuania,gdp_pc,2011,29251.8774718539
LTU,Lithuania,gdp_pc,2012,30932.0983180261
LTU,Lithuania,gdp_pc,2013,32487.0008217277
LTU,Lithuania,gdp_pc,2014,33988.0148951198
LTU,Lithuania,gdp_pc,2015,35264.7149248316
LTU,Lithuania,gdp_pc,2016,36632.0832798438
LTU,Lithuania,gdp_pc,2017,38789.2463179035
LTU,Lithuania,gdp_pc,2018,41035.4018152732
LTU,Lithuania,gdp_pc,2019,43078.7118585461
LTU,Lithuania,gdp_pc,2020,43108.1976060283
LTU,Lithuania,gdp_pc,2021,45897.3715026327
LTU,Lithuania,gdp_pc,2022,46642.5947251086
LTU,Lithuania,gdp_pc,2023,46333.9006965206
LTU,Lithuania,gdp_pc,2024,47462.0039386975
LTU,Lithuania,gdp_pc,2025,48839.5436452948
LUX,Luxembourg,tfr,1960,2.29
LUX,Luxembourg,tfr,1962,2.37
LUX,Luxembourg,tfr,1964,2.34
LUX,Luxembourg,tfr,1965,2.42
LUX,Luxembourg,tfr,1966,2.34
LUX,Luxembourg,tfr,1967,2.24
LUX,Luxembourg,tfr,1968,2.12
LUX,Luxembourg,tfr,1969,2.02
LUX,Luxembourg,tfr,1970,1.97
LUX,Luxembourg,tfr,1971,1.95
LUX,Luxembourg,tfr,1972,1.75
LUX,Luxembourg,tfr,1973,1.58
LUX,Luxembourg,tfr,1974,1.58
LUX,Luxembourg,tfr,1975,1.55
LUX,Luxembourg,tfr,1976,1.48
LUX,Luxembourg,tfr,1977,1.5
LUX,Luxembourg,tfr,1978,1.48
LUX,Luxembourg,tfr,1979,1.48
LUX,Luxembourg,tfr,1980,1.5
LUX,Luxembourg,tfr,1981,1.55
LUX,Luxembourg,tfr,1982,1.49
LUX,Luxembourg,tfr,1983,1.43
LUX,Luxembourg,tfr,1984,1.42
LUX,Luxembourg,tfr,1985,1.38
LUX,Luxembourg,tfr,1986,1.43
LUX,Luxembourg,tfr,1987,1.4
LUX,Luxembourg,tfr,1988,1.51
LUX,Luxembourg,tfr,1989,1.52
LUX,Luxembourg,tfr,1990,1.6
LUX,Luxembourg,tfr,1991,1.6
LUX,Luxembourg,tfr,1992,1.64
LUX,Luxembourg,tfr,1993,1.7
LUX,Luxembourg,tfr,1994,1.72
LUX,Luxembourg,tfr,1995,1.7
LUX,Luxembourg,tfr,1996,1.77
LUX,Luxembourg,tfr,1997,1.71
LUX,Luxembourg,tfr,1998,1.68
LUX,Luxembourg,tfr,1999,1.74
LUX,Luxembourg,tfr,2000,1.76
LUX,Luxembourg,tfr,2001,1.66
LUX,Luxembourg,tfr,2002,1.63
LUX,Luxembourg,tfr,2003,1.62
LUX,Luxembourg,tfr,2004,1.66
LUX,Luxembourg,tfr,2005,1.63
LUX,Luxembourg,tfr,2006,1.65
LUX,Luxembourg,tfr,2007,1.61
LUX,Luxembourg,tfr,2008,1.61
LUX,Luxembourg,tfr,2009,1.59
LUX,Luxembourg,tfr,2010,1.63
LUX,Luxembourg,tfr,2011,1.52
LUX,Luxembourg,tfr,2012,1.57
LUX,Luxembourg,tfr,2013,1.55
LUX,Luxembourg,tfr,2014,1.5
LUX,Luxembourg,tfr,2015,1.47
LUX,Luxembourg,tfr,2016,1.41
LUX,Luxembourg,tfr,2017,1.39
LUX,Luxembourg,tfr,2018,1.38
LUX,Luxembourg,tfr,2019,1.34
LUX,Luxembourg,tfr,2020,1.36
LUX,Luxembourg,tfr,2021,1.38
LUX,Luxembourg,tfr,2022,1.31
LUX,Luxembourg,tfr,2023,1.25
LUX,Luxembourg,tfr,2024,1.25
LUX,Luxembourg,lfp_ratio,1990,50.1794162016492
LUX,Luxembourg,lfp_ratio,1991,52.2185291086695
LUX,Luxembourg,lfp_ratio,1992,56.1096563729721
LUX,Luxembourg,lfp_ratio,1993,54.1773299600766
LUX,Luxembourg,lfp_ratio,1994,56.1616581541751
LUX,Luxembourg,lfp_ratio,1995,53.457398560803
LUX,Luxembourg,lfp_ratio,1996,55.0835559983696
LUX,Luxembourg,lfp_ratio,1997,57.201589694395
LUX,Luxembourg,lfp_ratio,1998,57.6111770614556
LUX,Luxembourg,lfp_ratio,1999,61.1099190779794
LUX,Luxembourg,lfp_ratio,2000,62.9189795856462
LUX,Luxembourg,lfp_ratio,2001,63.6455479189946
LUX,Luxembourg,lfp_ratio,2002,64.5774839235577
LUX,Luxembourg,lfp_ratio,2003,66.2366953485857
LUX,Luxembourg,lfp_ratio,2004,68.9848257513651
LUX,Luxembourg,lfp_ratio,2005,70.2677746999077
LUX,Luxembourg,lfp_ratio,2006,71.5466315218234
LUX,Luxembourg,lfp_ratio,2007,72.8746583365873
LUX,Luxembourg,lfp_ratio,2008,74.2668702482331
LUX,Luxembourg,lfp_ratio,2009,74.1956465836724
LUX,Luxembourg,lfp_ratio,2010,74.6063262718983
LUX,Luxembourg,lfp_ratio,2011,76.8307826032968
LUX,Luxembourg,lfp_ratio,2012,78.3252211712125
LUX,Luxembourg,lfp_ratio,2013,78.3564021744096
LUX,Luxembourg,lfp_ratio,2014,79.3622324902724
LUX,Luxembourg,lfp_ratio,2015,82.799621466512
LUX,Luxembourg,lfp_ratio,2016,83.0134059878015
LUX,Luxembourg,lfp_ratio,2017,85.1076234597082
LUX,Luxembourg,lfp_ratio,2018,85.9293409229901
LUX,Luxembourg,lfp_ratio,2019,84.3500959692898
LUX,Luxembourg,lfp_ratio,2020,87.0418501859835
LUX,Luxembourg,lfp_ratio,2021,86.2599815143113
LUX,Luxembourg,lfp_ratio,2022,87.8852825533883
LUX,Luxembourg,lfp_ratio,2023,86.8593296785069
LUX,Luxembourg,lfp_ratio,2024,87.5372046407095
LUX,Luxembourg,lfp_ratio,2025,87.7505839962136
LUX,Luxembourg,tertiary_gpi,2001,1.14204001426697
LUX,Luxembourg,tertiary_gpi,2003,1.15309000015259
LUX,Luxembourg,tertiary_gpi,2006,1.10683000087738
LUX,Luxembourg,tertiary_gpi,2008,0.971130013465881
